row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task
V4ROW_007737,CTX_01548,FORM_01548_T1,processed cheese,semi_hard,5.753,0.9698,42.68,21.17,17.5,2.06,0.4,1,11.1,map_50co2_50n2,0,50,50,chemical,oxidation_index,2,relative_index,0.44,0,single_preservative,active_film,1,pediocin,bacteriocin,77.8814,AU/g,148.908,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,77.8814,AU/g,CTX_01548,228.822,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007738,CTX_01548,FORM_01548_T2,processed cheese,semi_hard,5.753,0.9698,42.68,21.17,17.5,2.06,0.4,1,11.1,map_50co2_50n2,0,50,50,chemical,oxidation_index,2,relative_index,0.44,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,1.4001,%,172.517,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ORGANIC_ACID_SALT,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,1.4001,% w/w,CTX_01548,265.101,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007739,CTX_01548,FORM_01548_T3,processed cheese,semi_hard,5.753,0.9698,42.68,21.17,17.5,2.06,0.4,1,11.1,map_50co2_50n2,0,50,50,chemical,oxidation_index,2,relative_index,0.44,0,single_preservative,in_milk,1,lacticin,bacteriocin,358.534,AU/g,177.281,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,358.534,AU/g,CTX_01548,272.422,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007740,CTX_01548,FORM_01548_T4,processed cheese,semi_hard,5.753,0.9698,42.68,21.17,17.5,2.06,0.4,1,11.1,map_50co2_50n2,0,50,50,chemical,oxidation_index,2,relative_index,0.44,0,single_preservative,edible_coating,1,grape seed extract,plant_extract,0.2549,%,156.083,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PLANT_EXTRACT,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,0.2549,% w/w,CTX_01548,239.848,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007781,CTX_01557,FORM_01557_C,havarti,semi_hard,5.343,0.9439,41.5,25.48,21.72,1.52,76.4,1,6.6,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.32,1,none,none,0,none,none,0,none,74.55,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,havarti,block,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.0,none,CTX_01557,74.55,1.0,unchanged_v4,safety_endpoint
V4ROW_007782,CTX_01557,FORM_01557_T1,havarti,semi_hard,5.343,0.9439,41.5,25.48,21.72,1.52,76.4,1,6.6,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.32,0,single_preservative,surface_dip,1,sodium lactate,organic_acid_salt,2.6508,%,98.96,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,havarti,block,inferred_typical,0.85,safety_pathogen,1,log CFU/g,2.6508,% w/w,CTX_01557,98.96,1.0,unchanged_v4,safety_endpoint
V4ROW_007783,CTX_01557,FORM_01557_T2,havarti,semi_hard,5.343,0.9439,41.5,25.48,21.72,1.52,76.4,1,6.6,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.32,0,single_preservative,active_film,1,nisin,bacteriocin,359.1252,IU/g,113.97,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,havarti,block,inferred_typical,0.85,safety_pathogen,1,log CFU/g,359.1252,IU/g,CTX_01557,113.97,1.0,unchanged_v4,safety_endpoint
V4ROW_007784,CTX_01557,FORM_01557_T3,havarti,semi_hard,5.343,0.9439,41.5,25.48,21.72,1.52,76.4,1,6.6,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.32,0,single_preservative,edible_coating,1,oregano essential oil,essential_oil,0.2157,%,102.62,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,havarti,block,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.2157,% w/w,CTX_01557,102.62,1.0,unchanged_v4,safety_endpoint
V4ROW_007785,CTX_01557,FORM_01557_T4,havarti,semi_hard,5.343,0.9439,41.5,25.48,21.72,1.52,76.4,1,6.6,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.32,0,single_preservative,in_milk,1,lacticin,bacteriocin,314.2652,AU/g,100.38,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,havarti,block,inferred_typical,0.85,safety_pathogen,1,log CFU/g,314.2652,AU/g,CTX_01557,100.38,1.0,unchanged_v4,safety_endpoint
V4ROW_007791,CTX_01559,FORM_01559_C,halloumi,semi_hard,5.79,0.9602,46.06,22.64,20.42,4.05,3,1,5.5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,1.5,1,none,none,0,none,none,0,none,92.47,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,halloumi,block,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_01559,92.47,1.0,unchanged_v4,general_shelf_life
V4ROW_007792,CTX_01559,FORM_01559_T1,halloumi,semi_hard,5.79,0.9602,46.06,22.64,20.42,4.05,3,1,5.5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,1.5,0,single_preservative,active_film,1,oregano essential oil,essential_oil,0.0774,%,111.46,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,halloumi,block,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0774,% w/w,CTX_01559,111.46,1.0,unchanged_v4,general_shelf_life
V4ROW_007793,CTX_01559,FORM_01559_T2,halloumi,semi_hard,5.79,0.9602,46.06,22.64,20.42,4.05,3,1,5.5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,1.5,0,single_preservative,active_film,1,thyme essential oil,essential_oil,0.0331,%,106.79,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,halloumi,block,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0331,% w/w,CTX_01559,106.79,1.0,unchanged_v4,general_shelf_life
V4ROW_007794,CTX_01559,FORM_01559_T3,halloumi,semi_hard,5.79,0.9602,46.06,22.64,20.42,4.05,3,1,5.5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,1.5,0,single_preservative,edible_coating,1,potassium sorbate,organic_acid_salt,0.0925,%,110.91,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,halloumi,block,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0925,% w/w,CTX_01559,110.91,1.0,unchanged_v4,general_shelf_life
V4ROW_007795,CTX_01559,FORM_01559_T4,halloumi,semi_hard,5.79,0.9602,46.06,22.64,20.42,4.05,3,1,5.5,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,1.5,0,single_preservative,active_film,1,natamycin,antifungal,18.5283,ppm,156.07,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,halloumi,block,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,18.5283,mg/kg,CTX_01559,156.07,1.0,unchanged_v4,general_shelf_life
V4ROW_007796,CTX_01560,FORM_01560_C,processed cheese,semi_hard,5.781,0.9601,49.27,26.7,19.81,1.88,2.9,1,6.2,map_30co2_70n2,0,30,70,chemical,oxidation_index,2,relative_index,0.3,1,none,none,0,none,none,0,none,179.52,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_CONTROL_CONTEXT,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,0.0,none,CTX_01560,275.863,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007797,CTX_01560,FORM_01560_T1,processed cheese,semi_hard,5.781,0.9601,49.27,26.7,19.81,1.88,2.9,1,6.2,map_30co2_70n2,0,30,70,chemical,oxidation_index,2,relative_index,0.3,0,single_preservative,edible_coating,1,citric acid,organic_acid,0.4894,%,217.628,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ORGANIC_ACID,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,0.4894,% w/w,CTX_01560,334.421,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007798,CTX_01560,FORM_01560_T2,processed cheese,semi_hard,5.781,0.9601,49.27,26.7,19.81,1.88,2.9,1,6.2,map_30co2_70n2,0,30,70,chemical,oxidation_index,2,relative_index,0.3,0,single_preservative,in_milk,1,lacticin,bacteriocin,299.7063,AU/g,233.5,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,299.7063,AU/g,CTX_01560,358.811,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007799,CTX_01560,FORM_01560_T3,processed cheese,semi_hard,5.781,0.9601,49.27,26.7,19.81,1.88,2.9,1,6.2,map_30co2_70n2,0,30,70,chemical,oxidation_index,2,relative_index,0.3,0,single_preservative,active_film,1,lemon extract,plant_extract,1002.4677,ppm,231.94,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PLANT_EXTRACT,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,1002.4677,mg/kg,CTX_01560,356.414,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007800,CTX_01560,FORM_01560_T4,processed cheese,semi_hard,5.781,0.9601,49.27,26.7,19.81,1.88,2.9,1,6.2,map_30co2_70n2,0,30,70,chemical,oxidation_index,2,relative_index,0.3,0,single_preservative,edible_coating,1,lactic acid,organic_acid,0.4137,%,212.209,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ORGANIC_ACID,processed cheese,processed_block_or_slice,inferred_typical,0.55,chemical_quality,0,relative_index,0.4137,% w/w,CTX_01560,326.094,0.650759219089,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007801,CTX_01561,FORM_01561_C,provolone,semi_hard,5.21,0.9201,35.85,25.62,27.87,2.18,120.5,1,6.3,vacuum,0,0,0,microbiological,clostridia,3,log CFU/g,0.68,1,none,none,0,none,none,0,none,139.33,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,provolone,whole_log_or_wheel,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_01561,139.33,1.0,unchanged_v4,general_shelf_life
V4ROW_007802,CTX_01561,FORM_01561_T1,provolone,semi_hard,5.21,0.9201,35.85,25.62,27.87,2.18,120.5,1,6.3,vacuum,0,0,0,microbiological,clostridia,3,log CFU/g,0.68,0,single_preservative,edible_coating,1,rosemary essential oil,essential_oil,0.21,%,194.46,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,provolone,whole_log_or_wheel,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.21,% w/w,CTX_01561,194.46,1.0,unchanged_v4,general_shelf_life
V4ROW_007803,CTX_01561,FORM_01561_T2,provolone,semi_hard,5.21,0.9201,35.85,25.62,27.87,2.18,120.5,1,6.3,vacuum,0,0,0,microbiological,clostridia,3,log CFU/g,0.68,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,2.4648,%,190.52,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,provolone,whole_log_or_wheel,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,2.4648,% w/w,CTX_01561,190.52,1.0,unchanged_v4,general_shelf_life
V4ROW_007804,CTX_01561,FORM_01561_T3,provolone,semi_hard,5.21,0.9201,35.85,25.62,27.87,2.18,120.5,1,6.3,vacuum,0,0,0,microbiological,clostridia,3,log CFU/g,0.68,0,single_preservative,edible_coating,1,clove essential oil,essential_oil,0.0348,%,157.11,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,provolone,whole_log_or_wheel,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0348,% w/w,CTX_01561,157.11,1.0,unchanged_v4,general_shelf_life
V4ROW_007805,CTX_01561,FORM_01561_T4,provolone,semi_hard,5.21,0.9201,35.85,25.62,27.87,2.18,120.5,1,6.3,vacuum,0,0,0,microbiological,clostridia,3,log CFU/g,0.68,0,single_preservative,in_milk,1,nisin,bacteriocin,390.1694,IU/g,187.1,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,provolone,whole_log_or_wheel,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,390.1694,IU/g,CTX_01561,187.1,1.0,unchanged_v4,general_shelf_life
V4ROW_007806,CTX_01562,FORM_01562_C,gouda,semi_hard,5.351,0.9262,37.8207,32.3351,26.7398,2.1045,87.8,1,9.9,wax_coated,0,0,0,microbiological,total_viable_count,6,log CFU/g,1.82,1,none,none,0,none,none,0,none,73.474,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_CONTROL_CONTEXT,gouda,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_01562,151.437,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007807,CTX_01562,FORM_01562_T1,gouda,semi_hard,5.351,0.9262,37.8207,32.3351,26.7398,2.1045,87.8,1,9.9,wax_coated,0,0,0,microbiological,total_viable_count,6,log CFU/g,1.82,0,single_preservative,edible_coating,1,green tea extract,plant_extract,0.1772,%,82.197,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PLANT_EXTRACT,gouda,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.1772,% w/w,CTX_01562,169.415,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007808,CTX_01562,FORM_01562_T2,gouda,semi_hard,5.351,0.9262,37.8207,32.3351,26.7398,2.1045,87.8,1,9.9,wax_coated,0,0,0,microbiological,total_viable_count,6,log CFU/g,1.82,0,single_preservative,active_film,1,pediocin,bacteriocin,335.6869,AU/g,101.11,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,gouda,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,335.6869,AU/g,CTX_01562,208.397,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007809,CTX_01562,FORM_01562_T3,gouda,semi_hard,5.351,0.9262,37.8207,32.3351,26.7398,2.1045,87.8,1,9.9,wax_coated,0,0,0,microbiological,total_viable_count,6,log CFU/g,1.82,0,single_preservative,active_film,1,clove essential oil,essential_oil,0.1735,%,94.146,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ESSENTIAL_OIL,gouda,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.1735,% w/w,CTX_01562,194.044,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007810,CTX_01562,FORM_01562_T4,gouda,semi_hard,5.351,0.9262,37.8207,32.3351,26.7398,2.1045,87.8,1,9.9,wax_coated,0,0,0,microbiological,total_viable_count,6,log CFU/g,1.82,0,single_preservative,active_film,1,grape seed extract,plant_extract,0.3978,%,89.995,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PLANT_EXTRACT,gouda,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.3978,% w/w,CTX_01562,185.488,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,general_shelf_life
V4ROW_007816,CTX_01564,FORM_01564_C,colby,semi_hard,5.126,0.9301,38.85,28.52,23.43,1.78,74,1,8,map_50co2_50n2,0,50,50,microbiological,clostridia,3,log CFU/g,0.27,1,none,none,0,none,none,0,none,87.42,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_01564,87.42,1.0,unchanged_v4,general_shelf_life
V4ROW_007817,CTX_01564,FORM_01564_T1,colby,semi_hard,5.126,0.9301,38.85,28.52,23.43,1.78,74,1,8,map_50co2_50n2,0,50,50,microbiological,clostridia,3,log CFU/g,0.27,0,single_preservative,edible_coating,1,eugenol,phenolic_compound,0.0576,%,111.4,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0576,% w/w,CTX_01564,111.4,1.0,unchanged_v4,general_shelf_life
V4ROW_007818,CTX_01564,FORM_01564_T2,colby,semi_hard,5.126,0.9301,38.85,28.52,23.43,1.78,74,1,8,map_50co2_50n2,0,50,50,microbiological,clostridia,3,log CFU/g,0.27,0,single_preservative,in_milk,1,potassium nitrate,nitrate,148.7988,mg/kg,107.72,synthetic_literature_constrained,0.35,passed_rules,RULE_NITRATE,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,148.7988,mg/kg,CTX_01564,107.72,1.0,unchanged_v4,general_shelf_life
V4ROW_007819,CTX_01564,FORM_01564_T3,colby,semi_hard,5.126,0.9301,38.85,28.52,23.43,1.78,74,1,8,map_50co2_50n2,0,50,50,microbiological,clostridia,3,log CFU/g,0.27,0,single_preservative,surface_dip,1,chitosan,biopolymer,0.5428,%,119.72,synthetic_literature_constrained,0.35,passed_rules,RULE_BIOPOLYMER,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.5428,% w/w,CTX_01564,119.72,1.0,unchanged_v4,general_shelf_life
V4ROW_007820,CTX_01564,FORM_01564_T4,colby,semi_hard,5.126,0.9301,38.85,28.52,23.43,1.78,74,1,8,map_50co2_50n2,0,50,50,microbiological,clostridia,3,log CFU/g,0.27,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,6.1506,log CFU/g,101.77,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,6.1506,log CFU/g,CTX_01564,101.77,1.0,unchanged_v4,general_shelf_life
V4ROW_007831,CTX_01567,FORM_01567_C,havarti,semi_hard,5.583,0.9564,47.65,24.03,21.91,1.71,63.3,1,9.8,wax_coated,0,0,0,sensory,sensory_acceptability,5,score/9,8.55,1,none,none,0,none,none,0,none,62.58,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,havarti,block,inferred_typical,0.85,sensory_quality,0,score/9,0.0,none,CTX_01567,62.58,1.0,unchanged_v4,general_shelf_life
V4ROW_007832,CTX_01567,FORM_01567_T1,havarti,semi_hard,5.583,0.9564,47.65,24.03,21.91,1.71,63.3,1,9.8,wax_coated,0,0,0,sensory,sensory_acceptability,5,score/9,8.55,0,single_preservative,active_film,1,lacticin,bacteriocin,77.4211,AU/g,67.19,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,havarti,block,inferred_typical,0.85,sensory_quality,0,score/9,77.4211,AU/g,CTX_01567,67.19,1.0,unchanged_v4,general_shelf_life
V4ROW_007833,CTX_01567,FORM_01567_T2,havarti,semi_hard,5.583,0.9564,47.65,24.03,21.91,1.71,63.3,1,9.8,wax_coated,0,0,0,sensory,sensory_acceptability,5,score/9,8.55,0,single_preservative,edible_coating,1,oregano essential oil,essential_oil,0.0926,%,80.63,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,havarti,block,inferred_typical,0.85,sensory_quality,0,score/9,0.0926,% w/w,CTX_01567,80.63,1.0,unchanged_v4,general_shelf_life
V4ROW_007834,CTX_01567,FORM_01567_T3,havarti,semi_hard,5.583,0.9564,47.65,24.03,21.91,1.71,63.3,1,9.8,wax_coated,0,0,0,sensory,sensory_acceptability,5,score/9,8.55,0,single_preservative,active_film,1,grape seed extract,plant_extract,0.8849,%,74.58,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,havarti,block,inferred_typical,0.85,sensory_quality,0,score/9,0.8849,% w/w,CTX_01567,74.58,1.0,unchanged_v4,general_shelf_life
V4ROW_007835,CTX_01567,FORM_01567_T4,havarti,semi_hard,5.583,0.9564,47.65,24.03,21.91,1.71,63.3,1,9.8,wax_coated,0,0,0,sensory,sensory_acceptability,5,score/9,8.55,0,single_preservative,active_film,1,eugenol,phenolic_compound,0.1421,%,76.61,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,havarti,block,inferred_typical,0.85,sensory_quality,0,score/9,0.1421,% w/w,CTX_01567,76.61,1.0,unchanged_v4,general_shelf_life
V4ROW_007886,CTX_01578,FORM_01578_C,colby,semi_hard,5.182,0.9397,41.77,28.78,24.85,2.09,84.7,1,7.3,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.69,1,none,none,0,none,none,0,none,99.39,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_01578,99.39,1.0,unchanged_v4,general_shelf_life
V4ROW_007887,CTX_01578,FORM_01578_T1,colby,semi_hard,5.182,0.9397,41.77,28.78,24.85,2.09,84.7,1,7.3,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.69,0,single_preservative,active_film,1,carvacrol,phenolic_compound,0.0514,%,129.51,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0514,% w/w,CTX_01578,129.51,1.0,unchanged_v4,general_shelf_life
V4ROW_007888,CTX_01578,FORM_01578_T2,colby,semi_hard,5.182,0.9397,41.77,28.78,24.85,2.09,84.7,1,7.3,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.69,0,single_preservative,surface_dip,1,potassium sorbate,organic_acid_salt,0.229,%,138.88,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.229,% w/w,CTX_01578,138.88,1.0,unchanged_v4,general_shelf_life
V4ROW_007889,CTX_01578,FORM_01578_T3,colby,semi_hard,5.182,0.9397,41.77,28.78,24.85,2.09,84.7,1,7.3,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.69,0,single_preservative,active_film,1,rosemary extract,plant_extract,0.1135,%,109.65,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.1135,% w/w,CTX_01578,109.65,1.0,unchanged_v4,general_shelf_life
V4ROW_007890,CTX_01578,FORM_01578_T4,colby,semi_hard,5.182,0.9397,41.77,28.78,24.85,2.09,84.7,1,7.3,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.69,0,single_preservative,edible_coating,1,clove essential oil,essential_oil,0.0891,%,117.52,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,colby,block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0891,% w/w,CTX_01578,117.52,1.0,unchanged_v4,general_shelf_life
V4ROW_007896,CTX_01580,FORM_01580_C,gouda,semi_hard,5.163,0.955,36.82,27.68,25.47,1.61,139.7,1,9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.25,1,none,none,0,none,none,0,none,69.698,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_CONTROL_CONTEXT,gouda,wheel_or_block,inferred_typical,0.8,safety_pathogen,1,log CFU/g,0.0,none,CTX_01580,143.654,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,safety_endpoint
V4ROW_007897,CTX_01580,FORM_01580_T1,gouda,semi_hard,5.163,0.955,36.82,27.68,25.47,1.61,139.7,1,9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.25,0,single_preservative,edible_coating,1,thymol,phenolic_compound,0.107,%,90.607,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PHENOLIC_COMPOUND,gouda,wheel_or_block,inferred_typical,0.8,safety_pathogen,1,log CFU/g,0.107,% w/w,CTX_01580,186.75,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,safety_endpoint
V4ROW_007898,CTX_01580,FORM_01580_T2,gouda,semi_hard,5.163,0.955,36.82,27.68,25.47,1.61,139.7,1,9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.25,0,single_preservative,in_milk,1,lacticin,bacteriocin,332.9845,AU/g,95.185,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,gouda,wheel_or_block,inferred_typical,0.8,safety_pathogen,1,log CFU/g,332.9845,AU/g,CTX_01580,196.185,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,safety_endpoint
V4ROW_007899,CTX_01580,FORM_01580_T3,gouda,semi_hard,5.163,0.955,36.82,27.68,25.47,1.61,139.7,1,9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.25,0,single_preservative,active_film,1,carvacrol,phenolic_compound,0.1363,%,90.607,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PHENOLIC_COMPOUND,gouda,wheel_or_block,inferred_typical,0.8,safety_pathogen,1,log CFU/g,0.1363,% w/w,CTX_01580,186.75,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,safety_endpoint
V4ROW_007900,CTX_01580,FORM_01580_T4,gouda,semi_hard,5.163,0.955,36.82,27.68,25.47,1.61,139.7,1,9,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.25,0,single_preservative,active_film,1,nisin,bacteriocin,61.4123,IU/g,82.244,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,gouda,wheel_or_block,inferred_typical,0.8,safety_pathogen,1,log CFU/g,61.4123,IU/g,CTX_01580,169.512,0.485180673975,targeted_matrix_repair_restores_v3_median_anchor_report_8_4,safety_endpoint
