row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task
V4ROW_001900,CTX_00380,FORM_00380_T4,feta,soft,4.357,0.9454,54.16,22,16.81,2.7,59.2,1,5.3,map_30co2_70n2,0,30,70,sensory,sensory_acceptability,5,score/9,8.45,0,single_preservative,active_film,1,oregano essential oil,essential_oil,0.1368,%,46.68,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ESSENTIAL_OIL,feta,brined_block,inferred_typical,0.9,sensory_quality,0,score/9,0.1368,% w/w,CTX_00380,46.68,1.0,unchanged_v4,general_shelf_life
V4ROW_001901,CTX_00381,FORM_00381_C,fior di latte,soft,5.509,0.9877,60.7586,20.7033,16.4645,1.0736,0.6,1,8.1,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.34,1,none,none,0,none,none,0,none,4.7,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,fior di latte,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00381,4.7,1.0,unchanged_v4,general_shelf_life
V4ROW_001902,CTX_00381,FORM_00381_T1,fior di latte,soft,5.509,0.9877,60.7586,20.7033,16.4645,1.0736,0.6,1,8.1,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.34,0,single_preservative,in_milk,1,lacticin,bacteriocin,140.3086,AU/g,6.04,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,fior di latte,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,140.3086,AU/g,CTX_00381,6.04,1.0,unchanged_v4,general_shelf_life
V4ROW_001903,CTX_00381,FORM_00381_T2,fior di latte,soft,5.509,0.9877,60.7586,20.7033,16.4645,1.0736,0.6,1,8.1,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.34,0,single_preservative,active_film,1,grape seed extract,plant_extract,0.8188,%,6.06,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,fior di latte,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.8188,% w/w,CTX_00381,6.06,1.0,unchanged_v4,general_shelf_life
V4ROW_001904,CTX_00381,FORM_00381_T3,fior di latte,soft,5.509,0.9877,60.7586,20.7033,16.4645,1.0736,0.6,1,8.1,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.34,0,single_preservative,active_film,1,carvacrol,phenolic_compound,0.0147,%,5.57,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,fior di latte,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0147,% w/w,CTX_00381,5.57,1.0,unchanged_v4,general_shelf_life
V4ROW_001905,CTX_00381,FORM_00381_T4,fior di latte,soft,5.509,0.9877,60.7586,20.7033,16.4645,1.0736,0.6,1,8.1,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.34,0,single_preservative,surface_dip,1,citric acid,organic_acid,0.4423,%,5.7,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID,fior di latte,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.4423,% w/w,CTX_00381,5.7,1.0,unchanged_v4,general_shelf_life
V4ROW_001916,CTX_00384,FORM_00384_C,roquefort,soft,5.039,0.9681,39.5428,33.3553,22.5296,3.5724,172.8,1,6.6,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.33,1,none,none,0,none,none,0,none,63.53,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.0,none,CTX_00384,63.53,1.0,unchanged_v4,safety_endpoint
V4ROW_001917,CTX_00384,FORM_00384_T1,roquefort,soft,5.039,0.9681,39.5428,33.3553,22.5296,3.5724,172.8,1,6.6,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.33,0,single_preservative,active_film,1,lemon extract,plant_extract,1160.4087,ppm,83.89,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,1160.4087,mg/kg,CTX_00384,83.89,1.0,unchanged_v4,safety_endpoint
V4ROW_001918,CTX_00384,FORM_00384_T2,roquefort,soft,5.039,0.9681,39.5428,33.3553,22.5296,3.5724,172.8,1,6.6,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.33,0,single_preservative,surface_dip,1,potassium sorbate,organic_acid_salt,0.8682,%,98.85,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.8682,% w/w,CTX_00384,98.85,1.0,unchanged_v4,safety_endpoint
V4ROW_001919,CTX_00384,FORM_00384_T3,roquefort,soft,5.039,0.9681,39.5428,33.3553,22.5296,3.5724,172.8,1,6.6,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.33,0,single_preservative,edible_coating,1,natamycin,antifungal,14.7795,ppm,70.46,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,14.7795,mg/kg,CTX_00384,70.46,1.0,unchanged_v4,safety_endpoint
V4ROW_001920,CTX_00384,FORM_00384_T4,roquefort,soft,5.039,0.9681,39.5428,33.3553,22.5296,3.5724,172.8,1,6.6,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.33,0,single_preservative,edible_coating,1,calcium propionate,organic_acid_salt,0.1441,%,72.01,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,roquefort,whole_wheel,inferred_typical,0.85,safety_pathogen,1,log CFU/g,0.1441,% w/w,CTX_00384,72.01,1.0,unchanged_v4,safety_endpoint
V4ROW_001921,CTX_00385,FORM_00385_C,brie,soft,6.948,0.9736,48.1609,28.3573,20.5506,1.9312,22,1,9.1,paper_wax_wrap,20.9,0.04,79.06,chemical,oxidation_index,2,relative_index,0.12,1,none,none,0,none,none,0,none,18.83,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,brie,whole_wheel,inferred_typical,0.9,chemical_quality,0,relative_index,0.0,none,CTX_00385,18.83,1.0,unchanged_v4,general_shelf_life
V4ROW_001922,CTX_00385,FORM_00385_T1,brie,soft,6.948,0.9736,48.1609,28.3573,20.5506,1.9312,22,1,9.1,paper_wax_wrap,20.9,0.04,79.06,chemical,oxidation_index,2,relative_index,0.12,0,single_preservative,active_film,1,eugenol,phenolic_compound,0.1425,%,26.84,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,brie,whole_wheel,inferred_typical,0.9,chemical_quality,0,relative_index,0.1425,% w/w,CTX_00385,26.84,1.0,unchanged_v4,general_shelf_life
V4ROW_001923,CTX_00385,FORM_00385_T2,brie,soft,6.948,0.9736,48.1609,28.3573,20.5506,1.9312,22,1,9.1,paper_wax_wrap,20.9,0.04,79.06,chemical,oxidation_index,2,relative_index,0.12,0,single_preservative,active_film,1,rosemary extract,plant_extract,0.4275,%,21.36,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,brie,whole_wheel,inferred_typical,0.9,chemical_quality,0,relative_index,0.4275,% w/w,CTX_00385,21.36,1.0,unchanged_v4,general_shelf_life
V4ROW_001924,CTX_00385,FORM_00385_T3,brie,soft,6.948,0.9736,48.1609,28.3573,20.5506,1.9312,22,1,9.1,paper_wax_wrap,20.9,0.04,79.06,chemical,oxidation_index,2,relative_index,0.12,0,single_preservative,active_film,1,rosemary essential oil,essential_oil,0.0889,%,24.52,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,brie,whole_wheel,inferred_typical,0.9,chemical_quality,0,relative_index,0.0889,% w/w,CTX_00385,24.52,1.0,unchanged_v4,general_shelf_life
V4ROW_001925,CTX_00385,FORM_00385_T4,brie,soft,6.948,0.9736,48.1609,28.3573,20.5506,1.9312,22,1,9.1,paper_wax_wrap,20.9,0.04,79.06,chemical,oxidation_index,2,relative_index,0.12,0,single_preservative,active_film,1,grape seed extract,plant_extract,0.0557,%,21.38,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,brie,whole_wheel,inferred_typical,0.9,chemical_quality,0,relative_index,0.0557,% w/w,CTX_00385,21.38,1.0,unchanged_v4,general_shelf_life
V4ROW_001926,CTX_00386,FORM_00386_C,cream cheese,soft,4.48,0.9744,52.8,31.83,7.01,0.72,0.5,1,5.2,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.38,1,none,none,0,none,none,0,none,27.63,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,cream cheese,spread,inferred_typical,0.98,safety_pathogen,1,log CFU/g,0.0,none,CTX_00386,27.63,1.0,unchanged_v4,safety_endpoint
V4ROW_001927,CTX_00386,FORM_00386_T1,cream cheese,soft,4.48,0.9744,52.8,31.83,7.01,0.72,0.5,1,5.2,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.38,0,single_preservative,surface_dip,1,sodium lactate,organic_acid_salt,1.3993,%,35.48,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,cream cheese,spread,inferred_typical,0.98,safety_pathogen,1,log CFU/g,1.3993,% w/w,CTX_00386,35.48,1.0,unchanged_v4,safety_endpoint
V4ROW_001928,CTX_00386,FORM_00386_T2,cream cheese,soft,4.48,0.9744,52.8,31.83,7.01,0.72,0.5,1,5.2,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.38,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,7.4111,log CFU/g,37.57,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,cream cheese,spread,inferred_typical,0.98,safety_pathogen,1,log CFU/g,7.4111,log CFU/g,CTX_00386,37.57,1.0,unchanged_v4,safety_endpoint
V4ROW_001929,CTX_00386,FORM_00386_T3,cream cheese,soft,4.48,0.9744,52.8,31.83,7.01,0.72,0.5,1,5.2,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.38,0,single_preservative,in_milk,1,pediocin,bacteriocin,108.5983,AU/g,34.55,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,cream cheese,spread,inferred_typical,0.98,safety_pathogen,1,log CFU/g,108.5983,AU/g,CTX_00386,34.55,1.0,unchanged_v4,safety_endpoint
V4ROW_001930,CTX_00386,FORM_00386_T4,cream cheese,soft,4.48,0.9744,52.8,31.83,7.01,0.72,0.5,1,5.2,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,0.38,0,single_preservative,active_film,1,lacticin,bacteriocin,283.3586,AU/g,36.75,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,cream cheese,spread,inferred_typical,0.98,safety_pathogen,1,log CFU/g,283.3586,AU/g,CTX_00386,36.75,1.0,unchanged_v4,safety_endpoint
V4ROW_001931,CTX_00387,FORM_00387_C,stracciatella,soft,5.851,0.9965,67.3366,21.4438,9.24,0.9796,0.2,1,5.1,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.42,1,none,none,0,none,none,0,none,2.06,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,stracciatella,fresh_mass,inferred_typical,0.95,safety_pathogen,1,log CFU/g,0.0,none,CTX_00387,2.06,1.0,unchanged_v4,safety_endpoint
V4ROW_001932,CTX_00387,FORM_00387_T1,stracciatella,soft,5.851,0.9965,67.3366,21.4438,9.24,0.9796,0.2,1,5.1,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.42,0,single_preservative,active_film,1,thyme essential oil,essential_oil,0.1326,%,2.85,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,stracciatella,fresh_mass,inferred_typical,0.95,safety_pathogen,1,log CFU/g,0.1326,% w/w,CTX_00387,2.85,1.0,unchanged_v4,safety_endpoint
V4ROW_001933,CTX_00387,FORM_00387_T2,stracciatella,soft,5.851,0.9965,67.3366,21.4438,9.24,0.9796,0.2,1,5.1,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.42,0,single_preservative,in_milk,1,nisin,bacteriocin,396.1302,IU/g,2.89,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,stracciatella,fresh_mass,inferred_typical,0.95,safety_pathogen,1,log CFU/g,396.1302,IU/g,CTX_00387,2.89,1.0,unchanged_v4,safety_endpoint
V4ROW_001934,CTX_00387,FORM_00387_T3,stracciatella,soft,5.851,0.9965,67.3366,21.4438,9.24,0.9796,0.2,1,5.1,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.42,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,5.8041,log CFU/g,2.56,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,stracciatella,fresh_mass,inferred_typical,0.95,safety_pathogen,1,log CFU/g,5.8041,log CFU/g,CTX_00387,2.56,1.0,unchanged_v4,safety_endpoint
V4ROW_001935,CTX_00387,FORM_00387_T4,stracciatella,soft,5.851,0.9965,67.3366,21.4438,9.24,0.9796,0.2,1,5.1,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,-0.42,0,single_preservative,active_film,1,lacticin,bacteriocin,349.7404,AU/g,2.89,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,stracciatella,fresh_mass,inferred_typical,0.95,safety_pathogen,1,log CFU/g,349.7404,AU/g,CTX_00387,2.89,1.0,unchanged_v4,safety_endpoint
V4ROW_001946,CTX_00390,FORM_00390_C,fresh chèvre,soft,4.539,0.9837,60.4941,19.9283,17.5186,1.0591,7.8,1,6.1,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.52,1,none,none,0,none,none,0,none,23.1,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,fresh chèvre,log,inferred_typical,0.85,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00390,23.1,1.0,unchanged_v4,general_shelf_life
V4ROW_001947,CTX_00390,FORM_00390_T1,fresh chèvre,soft,4.539,0.9837,60.4941,19.9283,17.5186,1.0591,7.8,1,6.1,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.52,0,single_preservative,active_film,1,rosemary essential oil,essential_oil,0.1282,%,32.09,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,fresh chèvre,log,inferred_typical,0.85,spoilage_microbiology,0,log CFU/g,0.1282,% w/w,CTX_00390,32.09,1.0,unchanged_v4,general_shelf_life
V4ROW_001948,CTX_00390,FORM_00390_T2,fresh chèvre,soft,4.539,0.9837,60.4941,19.9283,17.5186,1.0591,7.8,1,6.1,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.52,0,single_preservative,edible_coating,1,rosemary extract,plant_extract,0.4466,%,29.27,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,fresh chèvre,log,inferred_typical,0.85,spoilage_microbiology,0,log CFU/g,0.4466,% w/w,CTX_00390,29.27,1.0,unchanged_v4,general_shelf_life
V4ROW_001949,CTX_00390,FORM_00390_T3,fresh chèvre,soft,4.539,0.9837,60.4941,19.9283,17.5186,1.0591,7.8,1,6.1,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.52,0,single_preservative,surface_dip,1,chitosan,biopolymer,0.9186,%,35.65,synthetic_literature_constrained,0.35,passed_rules,RULE_BIOPOLYMER,fresh chèvre,log,inferred_typical,0.85,spoilage_microbiology,0,log CFU/g,0.9186,% w/w,CTX_00390,35.65,1.0,unchanged_v4,general_shelf_life
V4ROW_001950,CTX_00390,FORM_00390_T4,fresh chèvre,soft,4.539,0.9837,60.4941,19.9283,17.5186,1.0591,7.8,1,6.1,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.52,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,5.6168,log CFU/g,25.69,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,fresh chèvre,log,inferred_typical,0.85,spoilage_microbiology,0,log CFU/g,5.6168,log CFU/g,CTX_00390,25.69,1.0,unchanged_v4,general_shelf_life
V4ROW_001961,CTX_00393,FORM_00393_C,galotyri,soft,4.354,0.9716,69.42,8.76,12.68,1.61,3.1,1,3.6,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,1.98,1,none,none,0,none,none,0,none,20.39,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,galotyri,spread,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00393,20.39,1.0,unchanged_v4,general_shelf_life
V4ROW_001962,CTX_00393,FORM_00393_T1,galotyri,soft,4.354,0.9716,69.42,8.76,12.68,1.61,3.1,1,3.6,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,1.98,0,single_preservative,edible_coating,1,calcium propionate,organic_acid_salt,0.1287,%,24.68,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,galotyri,spread,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,0.1287,% w/w,CTX_00393,24.68,1.0,unchanged_v4,general_shelf_life
V4ROW_001963,CTX_00393,FORM_00393_T2,galotyri,soft,4.354,0.9716,69.42,8.76,12.68,1.61,3.1,1,3.6,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,1.98,0,single_preservative,active_film,1,green tea extract,plant_extract,0.9052,%,24.43,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,galotyri,spread,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,0.9052,% w/w,CTX_00393,24.43,1.0,unchanged_v4,general_shelf_life
V4ROW_001964,CTX_00393,FORM_00393_T3,galotyri,soft,4.354,0.9716,69.42,8.76,12.68,1.61,3.1,1,3.6,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,1.98,0,single_preservative,edible_coating,1,natamycin,antifungal,10.4135,ppm,22.41,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,galotyri,spread,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,10.4135,mg/kg,CTX_00393,22.41,1.0,unchanged_v4,general_shelf_life
V4ROW_001965,CTX_00393,FORM_00393_T4,galotyri,soft,4.354,0.9716,69.42,8.76,12.68,1.61,3.1,1,3.6,map_30co2_70n2,0,30,70,microbiological,coliforms,4.5,log CFU/g,1.98,0,single_preservative,in_milk,1,lacticin,bacteriocin,306.4102,AU/g,26.14,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,galotyri,spread,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,306.4102,AU/g,CTX_00393,26.14,1.0,unchanged_v4,general_shelf_life
V4ROW_001976,CTX_00396,FORM_00396_C,camembert,soft,5.834,0.9579,51.3463,27.4845,18.0435,2.1257,35.4,1,3.7,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.66,1,none,none,0,none,none,0,none,42.95,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,camembert,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.0,none,CTX_00396,42.95,1.0,unchanged_v4,safety_endpoint
V4ROW_001977,CTX_00396,FORM_00396_T1,camembert,soft,5.834,0.9579,51.3463,27.4845,18.0435,2.1257,35.4,1,3.7,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.66,0,single_preservative,edible_coating,1,oregano essential oil,essential_oil,0.2072,%,60.86,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,camembert,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.2072,% w/w,CTX_00396,60.86,1.0,unchanged_v4,safety_endpoint
V4ROW_001978,CTX_00396,FORM_00396_T2,camembert,soft,5.834,0.9579,51.3463,27.4845,18.0435,2.1257,35.4,1,3.7,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.66,0,single_preservative,edible_coating,1,carvacrol,phenolic_compound,0.1406,%,66.36,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,camembert,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.1406,% w/w,CTX_00396,66.36,1.0,unchanged_v4,safety_endpoint
V4ROW_001979,CTX_00396,FORM_00396_T3,camembert,soft,5.834,0.9579,51.3463,27.4845,18.0435,2.1257,35.4,1,3.7,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.66,0,single_preservative,edible_coating,1,thymol,phenolic_compound,0.0669,%,58.43,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,camembert,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.0669,% w/w,CTX_00396,58.43,1.0,unchanged_v4,safety_endpoint
V4ROW_001980,CTX_00396,FORM_00396_T4,camembert,soft,5.834,0.9579,51.3463,27.4845,18.0435,2.1257,35.4,1,3.7,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.66,0,single_preservative,active_film,1,thyme essential oil,essential_oil,0.1766,%,60.93,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,camembert,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.1766,% w/w,CTX_00396,60.93,1.0,unchanged_v4,safety_endpoint
V4ROW_001981,CTX_00397,FORM_00397_C,cream cheese,soft,4.715,0.9779,58.12,31.08,6.99,0.95,1.6,1,10.2,map_50co2_50n2,0,50,50,microbiological,coliforms,4.5,log CFU/g,1.73,1,none,none,0,none,none,0,none,28.42,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,cream cheese,spread,inferred_typical,0.98,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00397,28.42,1.0,unchanged_v4,general_shelf_life
V4ROW_001982,CTX_00397,FORM_00397_T1,cream cheese,soft,4.715,0.9779,58.12,31.08,6.99,0.95,1.6,1,10.2,map_50co2_50n2,0,50,50,microbiological,coliforms,4.5,log CFU/g,1.73,0,single_preservative,surface_dip,1,sodium lactate,organic_acid_salt,2.4046,%,38.93,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,cream cheese,spread,inferred_typical,0.98,spoilage_microbiology,0,log CFU/g,2.4046,% w/w,CTX_00397,38.93,1.0,unchanged_v4,general_shelf_life
V4ROW_001983,CTX_00397,FORM_00397_T2,cream cheese,soft,4.715,0.9779,58.12,31.08,6.99,0.95,1.6,1,10.2,map_50co2_50n2,0,50,50,microbiological,coliforms,4.5,log CFU/g,1.73,0,single_preservative,active_film,1,lemon extract,plant_extract,1288.5285,ppm,38.29,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,cream cheese,spread,inferred_typical,0.98,spoilage_microbiology,0,log CFU/g,1288.5285,mg/kg,CTX_00397,38.29,1.0,unchanged_v4,general_shelf_life
V4ROW_001984,CTX_00397,FORM_00397_T3,cream cheese,soft,4.715,0.9779,58.12,31.08,6.99,0.95,1.6,1,10.2,map_50co2_50n2,0,50,50,microbiological,coliforms,4.5,log CFU/g,1.73,0,single_preservative,surface_spray,1,potassium sorbate,organic_acid_salt,0.2793,%,37.43,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,cream cheese,spread,inferred_typical,0.98,spoilage_microbiology,0,log CFU/g,0.2793,% w/w,CTX_00397,37.43,1.0,unchanged_v4,general_shelf_life
V4ROW_001985,CTX_00397,FORM_00397_T4,cream cheese,soft,4.715,0.9779,58.12,31.08,6.99,0.95,1.6,1,10.2,map_50co2_50n2,0,50,50,microbiological,coliforms,4.5,log CFU/g,1.73,0,single_preservative,in_milk,1,pediocin,bacteriocin,261.5663,AU/g,38.73,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,cream cheese,spread,inferred_typical,0.98,spoilage_microbiology,0,log CFU/g,261.5663,AU/g,CTX_00397,38.73,1.0,unchanged_v4,general_shelf_life
V4ROW_001986,CTX_00398,FORM_00398_C,burrata,soft,6.13,0.98,68.0902,22.5798,7.4065,0.9235,0.5,1,7.6,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.96,1,none,none,0,none,none,0,none,4.72,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00398,4.72,1.0,unchanged_v4,general_shelf_life
V4ROW_001987,CTX_00398,FORM_00398_T1,burrata,soft,6.13,0.98,68.0902,22.5798,7.4065,0.9235,0.5,1,7.6,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.96,0,single_preservative,surface_spray,1,natamycin,antifungal,6.3024,ppm,6.08,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,6.3024,mg/kg,CTX_00398,6.08,1.0,unchanged_v4,general_shelf_life
V4ROW_001988,CTX_00398,FORM_00398_T2,burrata,soft,6.13,0.98,68.0902,22.5798,7.4065,0.9235,0.5,1,7.6,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.96,0,single_preservative,edible_coating,1,chitosan,biopolymer,1.2761,%,6.61,synthetic_literature_constrained,0.35,passed_rules,RULE_BIOPOLYMER,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,1.2761,% w/w,CTX_00398,6.61,1.0,unchanged_v4,general_shelf_life
V4ROW_001989,CTX_00398,FORM_00398_T3,burrata,soft,6.13,0.98,68.0902,22.5798,7.4065,0.9235,0.5,1,7.6,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,0.96,0,single_preservative,edible_coating,1,rosemary essential oil,essential_oil,0.138,%,5.94,synthetic_literature_constrained,0.35,passed_rules,RULE_ESSENTIAL_OIL,burrata,fresh_ball,inferred_typical,0.95,spoilage_microbiology,0,log CFU/g,0.138,% w/w,CTX_00398,5.94,1.0,unchanged_v4,general_shelf_life
