row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task,is_challenge_test,initial_inoculum_log_cfu_g,target_is_lower_bound,growth_support,physical_form_observed,evidence_class,observed_fields,source_url,source_note,generation_rule_version,routing_category,matrix_profile_confidence,endpoint_threshold_basis
V7ROW_00005437,V7_HARD_GEN_CTX_001360,V7_HARD_GEN_CTX_001360_C,gruyère,hard,5.292,0.9204,35.61,30.26,27.6,1.72,302.5,0,7.0,map_30co2_70n2,0.5,30.0,69.5,chemical,ph,6.2,pH,5.292,1,none,none,0,none,none,0.0,none,50.47,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,gruyère,sliced,literature_supported_typical_form,0.82,chemical_quality,0,pH,0.0,none,V7_HARD_GEN_CTX_001360,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005438,V7_HARD_GEN_CTX_001360,V7_HARD_GEN_CTX_001360_T1,gruyère,hard,5.292,0.9204,35.61,30.26,27.6,1.72,302.5,0,7.0,map_30co2_70n2,0.5,30.0,69.5,chemical,ph,6.2,pH,5.292,0,organic_acid,direct_addition,1,lactic acid,organic_acid,0.5118,% w/w,52.29,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,gruyère,sliced,literature_supported_typical_form,0.82,chemical_quality,0,pH,0.5118,% w/w,V7_HARD_GEN_CTX_001360,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005439,V7_HARD_GEN_CTX_001360,V7_HARD_GEN_CTX_001360_T2,gruyère,hard,5.292,0.9204,35.61,30.26,27.6,1.72,302.5,0,7.0,map_30co2_70n2,0.5,30.0,69.5,chemical,ph,6.2,pH,5.292,0,organic_acid,direct_addition,1,acetic acid,organic_acid,0.2871,% w/w,56.71,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,gruyère,sliced,literature_supported_typical_form,0.82,chemical_quality,0,pH,0.2871,% w/w,V7_HARD_GEN_CTX_001360,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005440,V7_HARD_GEN_CTX_001360,V7_HARD_GEN_CTX_001360_T3,gruyère,hard,5.292,0.9204,35.61,30.26,27.6,1.72,302.5,0,7.0,map_30co2_70n2,0.5,30.0,69.5,chemical,ph,6.2,pH,5.292,0,protective_culture,culture_inoculation,1,protective lactobacillus culture,protective_culture,5.8114,log CFU/g,60.99,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,gruyère,sliced,literature_supported_typical_form,0.82,chemical_quality,0,pH,5.8114,log CFU/g,V7_HARD_GEN_CTX_001360,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005441,V7_HARD_GEN_CTX_001361,V7_HARD_GEN_CTX_001361_C,emmental,hard,5.545,0.9365,38.72,29.69,29.83,0.68,159.9,1,4.0,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5.0,score/9,8.97,1,none,none,0,none,none,0.0,none,86.42,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,emmental,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.0,none,V7_HARD_GEN_CTX_001361,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005442,V7_HARD_GEN_CTX_001361,V7_HARD_GEN_CTX_001361_T1,emmental,hard,5.545,0.9365,38.72,29.69,29.83,0.68,159.9,1,4.0,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5.0,score/9,8.97,0,essential_oil,direct_addition,1,clove essential oil,essential_oil,0.2013,% w/w,91.25,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,emmental,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.2013,% w/w,V7_HARD_GEN_CTX_001361,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005443,V7_HARD_GEN_CTX_001361,V7_HARD_GEN_CTX_001361_T2,emmental,hard,5.545,0.9365,38.72,29.69,29.83,0.68,159.9,1,4.0,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5.0,score/9,8.97,0,essential_oil,direct_addition,1,thyme essential oil,essential_oil,0.4672,% w/w,76.83,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,emmental,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.4672,% w/w,V7_HARD_GEN_CTX_001361,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005444,V7_HARD_GEN_CTX_001361,V7_HARD_GEN_CTX_001361_T3,emmental,hard,5.545,0.9365,38.72,29.69,29.83,0.68,159.9,1,4.0,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5.0,score/9,8.97,0,essential_oil,edible_coating,1,oregano essential oil,essential_oil,0.2225,% w/w,84.95,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,emmental,block,literature_supported_typical_form,0.88,sensory_quality,0,score/9,0.2225,% w/w,V7_HARD_GEN_CTX_001361,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005445,V7_HARD_GEN_CTX_001362,V7_HARD_GEN_CTX_001362_C,cheddar,hard,5.316,0.9283,36.66,32.85,26.44,2.05,331.6,1,4.0,sealed_high_barrier,20.9,0.04,79.06,chemical,peroxide_value,10.0,meq peroxide/kg fat,1.47,1,none,none,0,none,none,0.0,none,35.75,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|SHRED_NAT,cheddar,shredded,literature_supported_typical_form,0.82,chemical_quality,0,meq peroxide/kg fat,0.0,none,V7_HARD_GEN_CTX_001362,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pubmed.ncbi.nlm.nih.gov/12929846/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Shredded Cheddar in MAP: natamycin 10-20 ppm suppressed visible mold; 20 ppm delayed visible mold up to about 30 d after opening.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005446,V7_HARD_GEN_CTX_001362,V7_HARD_GEN_CTX_001362_T1,cheddar,hard,5.316,0.9283,36.66,32.85,26.44,2.05,331.6,1,4.0,sealed_high_barrier,20.9,0.04,79.06,chemical,peroxide_value,10.0,meq peroxide/kg fat,1.47,0,plant_extract,edible_coating,1,green tea extract,plant_extract,0.2073,% w/w,42.36,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|SHRED_NAT|PLANT_REVIEW,cheddar,shredded,literature_supported_typical_form,0.82,chemical_quality,0,meq peroxide/kg fat,0.2073,% w/w,V7_HARD_GEN_CTX_001362,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pubmed.ncbi.nlm.nih.gov/12929846/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Shredded Cheddar in MAP: natamycin 10-20 ppm suppressed visible mold; 20 ppm delayed visible mold up to about 30 d after opening. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005447,V7_HARD_GEN_CTX_001362,V7_HARD_GEN_CTX_001362_T2,cheddar,hard,5.316,0.9283,36.66,32.85,26.44,2.05,331.6,1,4.0,sealed_high_barrier,20.9,0.04,79.06,chemical,peroxide_value,10.0,meq peroxide/kg fat,1.47,0,plant_extract,direct_addition,1,rosemary extract,plant_extract,0.2423,% w/w,40.5,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|SHRED_NAT|PLANT_REVIEW,cheddar,shredded,literature_supported_typical_form,0.82,chemical_quality,0,meq peroxide/kg fat,0.2423,% w/w,V7_HARD_GEN_CTX_001362,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pubmed.ncbi.nlm.nih.gov/12929846/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Shredded Cheddar in MAP: natamycin 10-20 ppm suppressed visible mold; 20 ppm delayed visible mold up to about 30 d after opening. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005448,V7_HARD_GEN_CTX_001362,V7_HARD_GEN_CTX_001362_T3,cheddar,hard,5.316,0.9283,36.66,32.85,26.44,2.05,331.6,1,4.0,sealed_high_barrier,20.9,0.04,79.06,chemical,peroxide_value,10.0,meq peroxide/kg fat,1.47,0,plant_extract,edible_coating,1,grape seed extract,plant_extract,0.1979,% w/w,39.37,synthetic_literature_constrained_v7,1.15,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|SHRED_NAT|PLANT_REVIEW,cheddar,shredded,literature_supported_typical_form,0.82,chemical_quality,0,meq peroxide/kg fat,0.1979,% w/w,V7_HARD_GEN_CTX_001362,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_calibrated_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pubmed.ncbi.nlm.nih.gov/12929846/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Shredded Cheddar in MAP: natamycin 10-20 ppm suppressed visible mold; 20 ppm delayed visible mold up to about 30 d after opening. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005449,V7_HARD_GEN_CTX_001363,V7_HARD_GEN_CTX_001363_C,emmental,hard,5.643,0.9251,37.21,28.54,28.33,1.41,87.1,1,8.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,0.64,1,none,none,0,none,none,0.0,none,49.62,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,emmental,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,0.0,none,V7_HARD_GEN_CTX_001363,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005450,V7_HARD_GEN_CTX_001363,V7_HARD_GEN_CTX_001363_T1,emmental,hard,5.643,0.9251,37.21,28.54,28.33,1.41,87.1,1,8.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,0.64,0,antifungal,surface_dip,1,natamycin,antifungal,18.01,mg/kg,65.58,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|NATAMYCIN_REVIEW,emmental,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,18.01,mg/kg,V7_HARD_GEN_CTX_001363,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC8595390/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Natamycin review: antifungal, not antibacterial; cheese coatings/films; Saloio/soft/semi-hard examples and concentration/application ranges.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005451,V7_HARD_GEN_CTX_001363,V7_HARD_GEN_CTX_001363_T2,emmental,hard,5.643,0.9251,37.21,28.54,28.33,1.41,87.1,1,8.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,0.64,0,coating,edible_coating,1,chitosan,biopolymer,0.9286,% w/v,60.79,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,emmental,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,0.9286,% w/v,V7_HARD_GEN_CTX_001363,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005452,V7_HARD_GEN_CTX_001363,V7_HARD_GEN_CTX_001363_T3,emmental,hard,5.643,0.9251,37.21,28.54,28.33,1.41,87.1,1,8.0,vacuum,0.5,0.2,0.0,microbiological,yeasts_molds,5.0,log CFU/g,0.64,0,antifungal,direct_addition,1,calcium propionate,antifungal,0.2163,% w/w,59.64,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,emmental,block,literature_supported_typical_form,0.88,spoilage_microbiology,0,log CFU/g,0.2163,% w/w,V7_HARD_GEN_CTX_001363,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005453,V7_HARD_GEN_CTX_001364,V7_HARD_GEN_CTX_001364_C,cheddar,hard,5.246,0.9216,36.53,31.14,25.24,2.01,228.0,1,8.0,sealed_high_barrier,20.9,0.04,79.06,chemical,oxidation_index,2.0,relative_index,0.39,1,none,none,0,none,none,0.0,none,47.38,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.0,none,V7_HARD_GEN_CTX_001364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005454,V7_HARD_GEN_CTX_001364,V7_HARD_GEN_CTX_001364_T1,cheddar,hard,5.246,0.9216,36.53,31.14,25.24,2.01,228.0,1,8.0,sealed_high_barrier,20.9,0.04,79.06,chemical,oxidation_index,2.0,relative_index,0.39,0,plant_extract,edible_coating,1,rosemary extract,plant_extract,0.2434,% w/w,53.55,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.2434,% w/w,V7_HARD_GEN_CTX_001364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005455,V7_HARD_GEN_CTX_001364,V7_HARD_GEN_CTX_001364_T2,cheddar,hard,5.246,0.9216,36.53,31.14,25.24,2.01,228.0,1,8.0,sealed_high_barrier,20.9,0.04,79.06,chemical,oxidation_index,2.0,relative_index,0.39,0,plant_extract,direct_addition,1,grape seed extract,plant_extract,0.4299,% w/w,57.65,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.4299,% w/w,V7_HARD_GEN_CTX_001364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
V7ROW_00005456,V7_HARD_GEN_CTX_001364,V7_HARD_GEN_CTX_001364_T3,cheddar,hard,5.246,0.9216,36.53,31.14,25.24,2.01,228.0,1,8.0,sealed_high_barrier,20.9,0.04,79.06,chemical,oxidation_index,2.0,relative_index,0.39,0,essential_oil,edible_coating,1,thyme essential oil,essential_oil,0.4629,% w/w,58.47,synthetic_literature_constrained_v7,1.0,passed_v7_scientific_rules,V7|HARD_SEMI_REVIEW|PLANT_REVIEW,cheddar,sliced,literature_supported_typical_form,0.82,chemical_quality,0,relative_index,0.4629,% w/w,V7_HARD_GEN_CTX_001364,,,regenerated from evidence-constrained V7 rules; no V4 post-hoc multiplier,general_shelf_life,0,,0,,0,literature_constrained_synthetic,"none: row is synthetic; literature sources constrain ranges, directions, and selected calibrated scenarios",https://pmc.ncbi.nlm.nih.gov/articles/PMC8469587/; https://pmc.ncbi.nlm.nih.gov/articles/PMC7223362/,"Review of hard/semi-hard cheese preservation: vacuum/MAP, fractionated forms, CO2 20-60% antimicrobial range, Parmigiano/Gouda vacuum portions about 10 weeks, Provolone MAP studies up to 280 days, natamycin surface use and preservation technologies. | Plant-preservative review: matrix-dependent EO effects; commonly effective food concentrations around 0.05-0.1%, with some cheese studies at 0.5-1.5%; high levels can cause sensory penalties.",V7_EVIDENCE_CONSTRAINED_2026-08-24,hard,0.86,quality/spoilage threshold from literature-constrained V7 rule
