row_id,context_id,formulation_id,food_matrix,cheese_category,matrix_ph,matrix_water_activity,matrix_moisture_pct,matrix_fat_pct,matrix_protein_pct,matrix_salt_pct,matrix_ripening_days,pasteurization_applied,storage_temperature_c,packaging_type,headspace_oxygen_pct,headspace_co2_pct,headspace_n2_pct,indicator_group,indicator_type,indicator_threshold,indicator_unit,initial_indicator_value,is_control,treatment_type,application_method,ingredient_count,primary_ingredient_name,primary_ingredient_family,primary_concentration,primary_concentration_unit,shelf_life_days,data_origin,training_weight,quality_flag,source_rule_id,base_cheese_name,physical_form,physical_form_source,physical_form_confidence,endpoint_role,is_pathogen_indicator,canonical_indicator_unit,canonical_concentration_value,canonical_concentration_unit,split_group,shelf_life_days_v4_original,target_recalibration_factor,target_recalibration_note,model_task
V4ROW_003848,CTX_00770,FORM_00770_T2,manchego,hard,5.352,0.9464,31.52,34.9,25.04,2.12,255.5,1,6.8,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,0.14,0,single_preservative,in_milk,1,lacticin,bacteriocin,175.6802,AU/g,138.21,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,175.6802,AU/g,CTX_00770,138.21,1.0,unchanged_v4,safety_endpoint
V4ROW_003849,CTX_00770,FORM_00770_T3,manchego,hard,5.352,0.9464,31.52,34.9,25.04,2.12,255.5,1,6.8,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,0.14,0,single_preservative,in_milk,1,pediocin,bacteriocin,165.2685,AU/g,147.57,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,165.2685,AU/g,CTX_00770,147.57,1.0,unchanged_v4,safety_endpoint
V4ROW_003850,CTX_00770,FORM_00770_T4,manchego,hard,5.352,0.9464,31.52,34.9,25.04,2.12,255.5,1,6.8,sealed_high_barrier,20.9,0.04,79.06,microbiological,listeria_monocytogenes,2,log CFU/g,0.14,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,1.8717,%,157.87,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,1.8717,% w/w,CTX_00770,157.87,1.0,unchanged_v4,safety_endpoint
V4ROW_003861,CTX_00773,FORM_00773_C,manchego,hard,5.183,0.9082,35.79,33.07,25.57,1.64,234.9,1,11.6,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.26,1,none,none,0,none,none,0,none,120.48,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,manchego,whole_wheel,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00773,120.48,1.0,unchanged_v4,general_shelf_life
V4ROW_003862,CTX_00773,FORM_00773_T1,manchego,hard,5.183,0.9082,35.79,33.07,25.57,1.64,234.9,1,11.6,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.26,0,single_preservative,in_milk,1,lacticin,bacteriocin,268.2243,AU/g,162.41,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,manchego,whole_wheel,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,268.2243,AU/g,CTX_00773,162.41,1.0,unchanged_v4,general_shelf_life
V4ROW_003863,CTX_00773,FORM_00773_T2,manchego,hard,5.183,0.9082,35.79,33.07,25.57,1.64,234.9,1,11.6,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.26,0,single_preservative,active_film,1,pediocin,bacteriocin,155.8815,AU/g,155.49,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,manchego,whole_wheel,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,155.8815,AU/g,CTX_00773,155.49,1.0,unchanged_v4,general_shelf_life
V4ROW_003864,CTX_00773,FORM_00773_T3,manchego,hard,5.183,0.9082,35.79,33.07,25.57,1.64,234.9,1,11.6,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.26,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,1.6162,%,162.5,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,manchego,whole_wheel,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,1.6162,% w/w,CTX_00773,162.5,1.0,unchanged_v4,general_shelf_life
V4ROW_003865,CTX_00773,FORM_00773_T4,manchego,hard,5.183,0.9082,35.79,33.07,25.57,1.64,234.9,1,11.6,vacuum,0,0,0,microbiological,total_viable_count,6,log CFU/g,2.26,0,single_preservative,active_film,1,nisin,bacteriocin,85.8894,IU/g,139.08,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,manchego,whole_wheel,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,85.8894,IU/g,CTX_00773,139.08,1.0,unchanged_v4,general_shelf_life
V4ROW_003866,CTX_00774,FORM_00774_C,cheddar,hard,5.065,0.9101,37.11,32.8,23.27,2.31,151.1,1,4.9,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.58,1,none,none,0,none,none,0,none,91.931,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_CONTROL_CONTEXT,cheddar,block,inferred_typical,0.75,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00774,91.931,1.0,unchanged_v4,general_shelf_life
V4ROW_003867,CTX_00774,FORM_00774_T1,cheddar,hard,5.065,0.9101,37.11,32.8,23.27,2.31,151.1,1,4.9,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.58,0,single_preservative,in_milk,1,lysozyme,enzyme,220.3752,mg/kg,116.968,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ENZYME,cheddar,block,inferred_typical,0.75,spoilage_microbiology,0,log CFU/g,220.3752,mg/kg,CTX_00774,116.968,1.0,unchanged_v4,general_shelf_life
V4ROW_003868,CTX_00774,FORM_00774_T2,cheddar,hard,5.065,0.9101,37.11,32.8,23.27,2.31,151.1,1,4.9,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.58,0,single_preservative,active_film,1,rosemary extract,plant_extract,0.3594,%,104.003,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PLANT_EXTRACT,cheddar,block,inferred_typical,0.75,spoilage_microbiology,0,log CFU/g,0.3594,% w/w,CTX_00774,104.003,1.0,unchanged_v4,general_shelf_life
V4ROW_003869,CTX_00774,FORM_00774_T3,cheddar,hard,5.065,0.9101,37.11,32.8,23.27,2.31,151.1,1,4.9,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.58,0,single_preservative,in_milk,1,pediocin,bacteriocin,62.9327,AU/g,100.407,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,cheddar,block,inferred_typical,0.75,spoilage_microbiology,0,log CFU/g,62.9327,AU/g,CTX_00774,100.407,1.0,unchanged_v4,general_shelf_life
V4ROW_003870,CTX_00774,FORM_00774_T4,cheddar,hard,5.065,0.9101,37.11,32.8,23.27,2.31,151.1,1,4.9,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.58,0,single_preservative,surface_dip,1,natamycin,antifungal,13.0688,ppm,98.67,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ANTIFUNGAL,cheddar,block,inferred_typical,0.75,spoilage_microbiology,0,log CFU/g,13.0688,mg/kg,CTX_00774,98.67,1.0,unchanged_v4,general_shelf_life
V4ROW_003891,CTX_00779,FORM_00779_C,gruyère,hard,5.461,0.9339,35.26,28.17,29.72,1.43,152.2,1,8.5,vacuum,0,0,0,sensory,sensory_acceptability,5,score/9,8.79,1,none,none,0,none,none,0,none,147.76,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,gruyère,wheel_or_block,inferred_typical,0.8,sensory_quality,0,score/9,0.0,none,CTX_00779,147.76,1.0,unchanged_v4,general_shelf_life
V4ROW_003892,CTX_00779,FORM_00779_T1,gruyère,hard,5.461,0.9339,35.26,28.17,29.72,1.43,152.2,1,8.5,vacuum,0,0,0,sensory,sensory_acceptability,5,score/9,8.79,0,single_preservative,surface_spray,1,natamycin,antifungal,16.3154,ppm,245.52,synthetic_literature_constrained,0.35,passed_rules,RULE_ANTIFUNGAL,gruyère,wheel_or_block,inferred_typical,0.8,sensory_quality,0,score/9,16.3154,mg/kg,CTX_00779,245.52,1.0,unchanged_v4,general_shelf_life
V4ROW_003893,CTX_00779,FORM_00779_T2,gruyère,hard,5.461,0.9339,35.26,28.17,29.72,1.43,152.2,1,8.5,vacuum,0,0,0,sensory,sensory_acceptability,5,score/9,8.79,0,single_preservative,active_film,1,lemon extract,plant_extract,1216.4456,ppm,214.06,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,gruyère,wheel_or_block,inferred_typical,0.8,sensory_quality,0,score/9,1216.4456,mg/kg,CTX_00779,214.06,1.0,unchanged_v4,general_shelf_life
V4ROW_003894,CTX_00779,FORM_00779_T3,gruyère,hard,5.461,0.9339,35.26,28.17,29.72,1.43,152.2,1,8.5,vacuum,0,0,0,sensory,sensory_acceptability,5,score/9,8.79,0,single_preservative,surface_dip,1,sodium lactate,organic_acid_salt,0.6601,%,163.95,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,gruyère,wheel_or_block,inferred_typical,0.8,sensory_quality,0,score/9,0.6601,% w/w,CTX_00779,163.95,1.0,unchanged_v4,general_shelf_life
V4ROW_003895,CTX_00779,FORM_00779_T4,gruyère,hard,5.461,0.9339,35.26,28.17,29.72,1.43,152.2,1,8.5,vacuum,0,0,0,sensory,sensory_acceptability,5,score/9,8.79,0,single_preservative,surface_dip,1,potassium sorbate,organic_acid_salt,0.5957,%,221.54,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,gruyère,wheel_or_block,inferred_typical,0.8,sensory_quality,0,score/9,0.5957,% w/w,CTX_00779,221.54,1.0,unchanged_v4,general_shelf_life
V4ROW_003921,CTX_00785,FORM_00785_C,manchego,hard,5.185,0.9107,32.92,31.51,23.91,1.79,238,1,8.7,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,-0.29,1,none,none,0,none,none,0,none,192.23,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.0,none,CTX_00785,192.23,1.0,unchanged_v4,safety_endpoint
V4ROW_003922,CTX_00785,FORM_00785_T1,manchego,hard,5.185,0.9107,32.92,31.51,23.91,1.79,238,1,8.7,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,-0.29,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,2.1236,%,263.04,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,2.1236,% w/w,CTX_00785,263.04,1.0,unchanged_v4,safety_endpoint
V4ROW_003923,CTX_00785,FORM_00785_T2,manchego,hard,5.185,0.9107,32.92,31.51,23.91,1.79,238,1,8.7,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,-0.29,0,single_preservative,surface_spray,1,nisin,bacteriocin,465.7338,IU/g,286.87,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,465.7338,IU/g,CTX_00785,286.87,1.0,unchanged_v4,safety_endpoint
V4ROW_003924,CTX_00785,FORM_00785_T3,manchego,hard,5.185,0.9107,32.92,31.51,23.91,1.79,238,1,8.7,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,-0.29,0,single_preservative,edible_coating,1,thymol,phenolic_compound,0.0551,%,245.58,synthetic_literature_constrained,0.35,passed_rules,RULE_PHENOLIC_COMPOUND,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.0551,% w/w,CTX_00785,245.58,1.0,unchanged_v4,safety_endpoint
V4ROW_003925,CTX_00785,FORM_00785_T4,manchego,hard,5.185,0.9107,32.92,31.51,23.91,1.79,238,1,8.7,map_50co2_50n2,0,50,50,microbiological,listeria_monocytogenes,2,log CFU/g,-0.29,0,single_preservative,active_film,1,lacticin,bacteriocin,324.8235,AU/g,266.85,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,manchego,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,324.8235,AU/g,CTX_00785,266.85,1.0,unchanged_v4,safety_endpoint
V4ROW_003931,CTX_00787,FORM_00787_C,gruyère,hard,5.209,0.8905,32.9,28.84,30.77,1.29,330.3,1,8,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,2.33,1,none,none,0,none,none,0,none,181.59,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,gruyère,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00787,181.59,1.0,unchanged_v4,general_shelf_life
V4ROW_003932,CTX_00787,FORM_00787_T1,gruyère,hard,5.209,0.8905,32.9,28.84,30.77,1.29,330.3,1,8,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,2.33,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,5.9966,log CFU/g,225.3,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,gruyère,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,5.9966,log CFU/g,CTX_00787,225.3,1.0,unchanged_v4,general_shelf_life
V4ROW_003933,CTX_00787,FORM_00787_T2,gruyère,hard,5.209,0.8905,32.9,28.84,30.77,1.29,330.3,1,8,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,2.33,0,single_preservative,edible_coating,1,calcium propionate,organic_acid_salt,0.0613,%,194.43,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,gruyère,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0613,% w/w,CTX_00787,194.43,1.0,unchanged_v4,general_shelf_life
V4ROW_003934,CTX_00787,FORM_00787_T3,gruyère,hard,5.209,0.8905,32.9,28.84,30.77,1.29,330.3,1,8,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,2.33,0,single_preservative,surface_spray,1,potassium sorbate,organic_acid_salt,0.9208,%,311.29,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,gruyère,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.9208,% w/w,CTX_00787,311.29,1.0,unchanged_v4,general_shelf_life
V4ROW_003935,CTX_00787,FORM_00787_T4,gruyère,hard,5.209,0.8905,32.9,28.84,30.77,1.29,330.3,1,8,vacuum,0,0,0,microbiological,yeasts_molds,5,log CFU/g,2.33,0,single_preservative,surface_spray,1,lemon extract,plant_extract,739.628,ppm,219.93,synthetic_literature_constrained,0.35,passed_rules,RULE_PLANT_EXTRACT,gruyère,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,739.628,mg/kg,CTX_00787,219.93,1.0,unchanged_v4,general_shelf_life
V4ROW_004041,CTX_00809,FORM_00809_C,pecorino romano,hard,5.219,0.9139,30.61,29.21,31.53,6.19,227.1,1,7.2,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.53,1,none,none,0,none,none,0,none,169.24,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.0,none,CTX_00809,169.24,1.0,unchanged_v4,safety_endpoint
V4ROW_004042,CTX_00809,FORM_00809_T1,pecorino romano,hard,5.219,0.9139,30.61,29.21,31.53,6.19,227.1,1,7.2,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.53,0,single_preservative,in_milk,1,sodium lactate,organic_acid_salt,1.0968,%,199.01,synthetic_literature_constrained,0.35,passed_rules,RULE_ORGANIC_ACID_SALT,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,1.0968,% w/w,CTX_00809,199.01,1.0,unchanged_v4,safety_endpoint
V4ROW_004043,CTX_00809,FORM_00809_T2,pecorino romano,hard,5.219,0.9139,30.61,29.21,31.53,6.19,227.1,1,7.2,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.53,0,single_preservative,surface_spray,1,nisin,bacteriocin,470.458,IU/g,263.89,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,470.458,IU/g,CTX_00809,263.89,1.0,unchanged_v4,safety_endpoint
V4ROW_004044,CTX_00809,FORM_00809_T3,pecorino romano,hard,5.219,0.9139,30.61,29.21,31.53,6.19,227.1,1,7.2,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.53,0,single_preservative,in_milk,1,lacticin,bacteriocin,328.7564,AU/g,214.95,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,328.7564,AU/g,CTX_00809,214.95,1.0,unchanged_v4,safety_endpoint
V4ROW_004045,CTX_00809,FORM_00809_T4,pecorino romano,hard,5.219,0.9139,30.61,29.21,31.53,6.19,227.1,1,7.2,vacuum,0,0,0,microbiological,listeria_monocytogenes,2,log CFU/g,0.53,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,7.14,log CFU/g,236.3,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,7.14,log CFU/g,CTX_00809,236.3,1.0,unchanged_v4,safety_endpoint
V4ROW_004051,CTX_00811,FORM_00811_C,cheddar,hard,5.151,0.9049,35.49,30.91,25.07,1.85,146.9,1,4.5,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.7,1,none,none,0,none,none,0,none,118.52,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_CONTROL_CONTEXT,cheddar,block,inferred_typical,0.75,sensory_quality,0,score/9,0.0,none,CTX_00811,118.52,1.0,unchanged_v4,general_shelf_life
V4ROW_004052,CTX_00811,FORM_00811_T1,cheddar,hard,5.151,0.9049,35.49,30.91,25.07,1.85,146.9,1,4.5,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.7,0,single_preservative,surface_spray,1,lemon extract,plant_extract,1296.5771,ppm,154.076,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PLANT_EXTRACT,cheddar,block,inferred_typical,0.75,sensory_quality,0,score/9,1296.5771,mg/kg,CTX_00811,154.076,1.0,unchanged_v4,general_shelf_life
V4ROW_004053,CTX_00811,FORM_00811_T2,cheddar,hard,5.151,0.9049,35.49,30.91,25.07,1.85,146.9,1,4.5,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.7,0,single_preservative,active_film,1,green tea extract,plant_extract,0.4317,%,127.769,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_PLANT_EXTRACT,cheddar,block,inferred_typical,0.75,sensory_quality,0,score/9,0.4317,% w/w,CTX_00811,127.769,1.0,unchanged_v4,general_shelf_life
V4ROW_004054,CTX_00811,FORM_00811_T3,cheddar,hard,5.151,0.9049,35.49,30.91,25.07,1.85,146.9,1,4.5,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.7,0,single_preservative,active_film,1,lacticin,bacteriocin,389.27,AU/g,137.499,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_BACTERIOCIN,cheddar,block,inferred_typical,0.75,sensory_quality,0,score/9,389.27,AU/g,CTX_00811,137.499,1.0,unchanged_v4,general_shelf_life
V4ROW_004055,CTX_00811,FORM_00811_T4,cheddar,hard,5.151,0.9049,35.49,30.91,25.07,1.85,146.9,1,4.5,sealed_high_barrier,20.9,0.04,79.06,sensory,sensory_acceptability,5,score/9,8.7,0,single_preservative,surface_dip,1,sodium lactate,organic_acid_salt,1.0127,%,135.245,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ORGANIC_ACID_SALT,cheddar,block,inferred_typical,0.75,sensory_quality,0,score/9,1.0127,% w/w,CTX_00811,135.245,1.0,unchanged_v4,general_shelf_life
V4ROW_004091,CTX_00819,FORM_00819_C,pecorino romano,hard,5.429,0.919,33.33,29.25,27,4.53,299.5,1,8.4,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.03,1,none,none,0,none,none,0,none,197.79,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,0.0,none,CTX_00819,197.79,1.0,unchanged_v4,safety_endpoint
V4ROW_004092,CTX_00819,FORM_00819_T1,pecorino romano,hard,5.429,0.919,33.33,29.25,27,4.53,299.5,1,8.4,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.03,0,single_preservative,in_milk,1,lacticin,bacteriocin,396.7573,AU/g,272.71,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,396.7573,AU/g,CTX_00819,272.71,1.0,unchanged_v4,safety_endpoint
V4ROW_004093,CTX_00819,FORM_00819_T2,pecorino romano,hard,5.429,0.919,33.33,29.25,27,4.53,299.5,1,8.4,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.03,0,single_preservative,active_film,1,pediocin,bacteriocin,382.3245,AU/g,277.21,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,382.3245,AU/g,CTX_00819,277.21,1.0,unchanged_v4,safety_endpoint
V4ROW_004094,CTX_00819,FORM_00819_T3,pecorino romano,hard,5.429,0.919,33.33,29.25,27,4.53,299.5,1,8.4,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.03,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,6.5473,log CFU/g,254.29,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,6.5473,log CFU/g,CTX_00819,254.29,1.0,unchanged_v4,safety_endpoint
V4ROW_004095,CTX_00819,FORM_00819_T4,pecorino romano,hard,5.429,0.919,33.33,29.25,27,4.53,299.5,1,8.4,map_30co2_70n2,0,30,70,microbiological,listeria_monocytogenes,2,log CFU/g,0.03,0,single_preservative,in_milk,1,nisin,bacteriocin,453.5729,IU/g,296.34,synthetic_literature_constrained,0.35,passed_rules,RULE_BACTERIOCIN,pecorino romano,whole_wheel,inferred_typical,0.9,safety_pathogen,1,log CFU/g,453.5729,IU/g,CTX_00819,296.34,1.0,unchanged_v4,safety_endpoint
V4ROW_004111,CTX_00823,FORM_00823_C,parmigiano reggiano,hard,5.358,0.8589,27.36,28.24,32.61,1.95,695.7,0,8.5,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.54,1,none,none,0,none,none,0,none,102.737,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_CONTROL_CONTEXT,parmigiano reggiano,wheel_or_wedge,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00823,102.737,1.0,unchanged_v4,general_shelf_life
V4ROW_004112,CTX_00823,FORM_00823_T1,parmigiano reggiano,hard,5.358,0.8589,27.36,28.24,32.61,1.95,695.7,0,8.5,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.54,0,single_preservative,edible_coating,1,natamycin,antifungal,8.2553,ppm,108.228,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ANTIFUNGAL,parmigiano reggiano,wheel_or_wedge,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,8.2553,mg/kg,CTX_00823,108.228,1.0,unchanged_v4,general_shelf_life
V4ROW_004113,CTX_00823,FORM_00823_T2,parmigiano reggiano,hard,5.358,0.8589,27.36,28.24,32.61,1.95,695.7,0,8.5,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.54,0,single_preservative,in_milk,1,potassium nitrate,nitrate,117.9019,mg/kg,124.43,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_NITRATE,parmigiano reggiano,wheel_or_wedge,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,117.9019,mg/kg,CTX_00823,124.43,1.0,unchanged_v4,general_shelf_life
V4ROW_004114,CTX_00823,FORM_00823_T3,parmigiano reggiano,hard,5.358,0.8589,27.36,28.24,32.61,1.95,695.7,0,8.5,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.54,0,single_preservative,edible_coating,1,calcium propionate,organic_acid_salt,0.1782,%,121.923,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ORGANIC_ACID_SALT,parmigiano reggiano,wheel_or_wedge,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,0.1782,% w/w,CTX_00823,121.923,1.0,unchanged_v4,general_shelf_life
V4ROW_004115,CTX_00823,FORM_00823_T4,parmigiano reggiano,hard,5.358,0.8589,27.36,28.24,32.61,1.95,695.7,0,8.5,paper_wax_wrap,20.9,0.04,79.06,microbiological,clostridia,3,log CFU/g,0.54,0,single_preservative,in_milk,1,lysozyme,enzyme,170.0169,mg/kg,123.472,synthetic_recalibrated_v4,0.3,recalibrated_v4_targeted,RULE_ENZYME,parmigiano reggiano,wheel_or_wedge,inferred_typical,0.9,spoilage_microbiology,0,log CFU/g,170.0169,mg/kg,CTX_00823,123.472,1.0,unchanged_v4,general_shelf_life
V4ROW_004146,CTX_00830,FORM_00830_C,gruyère,hard,5.379,0.9016,34.85,32.24,30.53,1.21,210.6,1,8.9,paper_wax_wrap,20.9,0.04,79.06,microbiological,yeasts_molds,5,log CFU/g,2.01,1,none,none,0,none,none,0,none,124.81,synthetic_literature_constrained,0.35,passed_rules,RULE_CONTROL_CONTEXT,gruyère,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,0.0,none,CTX_00830,124.81,1.0,unchanged_v4,general_shelf_life
V4ROW_004147,CTX_00830,FORM_00830_T1,gruyère,hard,5.379,0.9016,34.85,32.24,30.53,1.21,210.6,1,8.9,paper_wax_wrap,20.9,0.04,79.06,microbiological,yeasts_molds,5,log CFU/g,2.01,0,single_preservative,culture_inoculation,1,protective lactobacillus culture,protective_culture,6.308,log CFU/g,150.8,synthetic_literature_constrained,0.35,passed_rules,RULE_PROTECTIVE_CULTURE,gruyère,wheel_or_block,inferred_typical,0.8,spoilage_microbiology,0,log CFU/g,6.308,log CFU/g,CTX_00830,150.8,1.0,unchanged_v4,general_shelf_life
